ApplicationID,DeptName,Program,DateOfApplication,Year,Glyphosate,Tier1,QtyAppliedUOM,QtyApplied,Gallons,Location,Address,Latitude,Longitude,NoSprayings,PF
16650,Parks and Recreation,Restoration,05/12/2010,2010,Y,N,Fl. Oz,2.4,0.01875,Madrona Park,,47.615231,-122.284261,0,0
16653,Parks and Recreation,Restoration,06/06/2011,2011,N,N,Fl. Oz,120,0.9375,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
16656,Parks and Recreation,Restoration,06/09/2011,2011,N,N,Fl. Oz,8,0.0625,Leschi Park,212 Lakeside Ave South,47.60093,-122.28655,0,0
16659,Parks and Recreation,Restoration,06/21/2011,2011,N,N,Fl. Oz,32,0.25,Leschi Park,212 Lakeside Ave South,47.60093,-122.28655,0,0
16662,Parks and Recreation,Restoration,06/21/2011,2011,N,N,Fl. Oz,16,0.125,Madrona Park,,47.615231,-122.284261,0,0
16663,Parks and Recreation,Restoration,06/22/2011,2011,N,N,Fl. Oz,64,0.5,Madrona Park,,47.615231,-122.284261,0,0
16666,Parks and Recreation,Restoration,09/16/2010,2010,Y,N,Pint(s),1,0.125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16667,Parks and Recreation,Restoration,12/30/2010,2010,Y,N,Fl. Oz,25.8,0.2015625,Lewis Park,1120 15th Ave South,47.592857,-122.314435,0,0
16668,Parks and Recreation,Restoration,12/17/2010,2010,N,N,Gal(s),0.56,0.56,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,0,0
16669,Parks and Recreation,Restoration,12/20/2010,2010,N,N,Gal(s),0.56,0.56,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,0,0
16670,Parks and Recreation,Restoration,12/21/2010,2010,N,N,Gal(s),0.56,0.56,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,0,0
16671,Parks and Recreation,Restoration,12/22/2010,2010,N,N,Gal(s),0.56,0.56,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,0,0
16672,Parks and Recreation,Restoration,12/06/2010,2010,N,N,Gal(s),0.75,0.75,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
16673,Parks and Recreation,Restoration,12/07/2010,2010,N,N,Gal(s),0.75,0.75,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
16674,Parks and Recreation,Restoration,12/08/2010,2010,N,N,Gal(s),0.56,0.56,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
16675,Parks and Recreation,Restoration,12/09/2010,2010,N,N,Gal(s),0.56,0.56,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
16676,Parks and Recreation,Restoration,12/09/2010,2010,N,N,Gal(s),0.75,0.75,Carkeek Park,950 NW Carkeek Park Rd,47.710823,-122.37241,0,0
16711,Parks and Recreation,Restoration,11/08/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16713,Parks and Recreation,Restoration,11/12/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16714,Parks and Recreation,Restoration,11/15/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16716,Parks and Recreation,Restoration,10/01/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16717,Parks and Recreation,Restoration,10/04/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16718,Parks and Recreation,Restoration,10/06/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16719,Parks and Recreation,Restoration,10/14/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16721,Parks and Recreation,Restoration,10/20/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16722,Parks and Recreation,Restoration,10/25/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16724,Parks and Recreation,Restoration,11/01/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16725,Parks and Recreation,Restoration,11/04/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16727,Parks and Recreation,Restoration,11/11/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16728,Parks and Recreation,Restoration,11/16/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16729,Parks and Recreation,Restoration,11/17/2010,2010,N,N,Gal(s),0.94,0.94,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16731,Parks and Recreation,Restoration,11/18/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16733,Parks and Recreation,Restoration,11/11/2010,2010,N,N,Gal(s),0.375,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16734,Parks and Recreation,Restoration,11/09/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16735,Parks and Recreation,Restoration,11/10/2010,2010,N,N,Fl. Oz,112,0.875,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16736,Parks and Recreation,Restoration,11/05/2010,2010,N,N,Fl. Oz,48,0.375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16737,Parks and Recreation,Restoration,10/29/2010,2010,N,N,Fl. Oz,24,0.1875,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16738,Parks and Recreation,Restoration,10/19/2010,2010,N,N,Fl. Oz,24,0.1875,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16739,Parks and Recreation,Restoration,10/18/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16740,Parks and Recreation,Restoration,12/01/2010,2010,N,N,Gal(s),0.94,0.94,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
16741,Parks and Recreation,Restoration,12/02/2010,2010,N,N,Gal(s),0.94,0.94,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
16742,Parks and Recreation,Restoration,09/28/2010,2010,N,N,Gal(s),1,1,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16743,Parks and Recreation,Restoration,09/29/2010,2010,N,N,Gal(s),0.75,0.75,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16744,Parks and Recreation,Restoration,09/30/2010,2010,N,N,Gal(s),1,1,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16745,Parks and Recreation,Restoration,10/01/2010,2010,N,N,Gal(s),1,1,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16746,Parks and Recreation,Restoration,10/05/2010,2010,N,N,Gal(s),1.5,1.5,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,0,0
16747,Parks and Recreation,Restoration,01/07/2010,2010,N,N,Fl. Oz,7.5,0.05859375,Cheasty Greenbelt,253 S Mc Clellan St,47.578767,-122.301472,0,0
16748,Parks and Recreation,Restoration,01/26/2010,2010,N,N,Fl. Oz,6,0.046875,Madrona Park,853 Lake Washington Blvd,47.615231,-122.284261,0,0
16749,Parks and Recreation,Restoration,01/27/2010,2010,N,N,Fl. Oz,5,0.0390625,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
16750,Parks and Recreation,Restoration,01/28/2010,2010,N,N,Fl. Oz,4,0.03125,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
16751,Parks and Recreation,Restoration,08/04/2010,2010,N,N,Fl. Oz,0.48,0.00375,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,0,0
16752,Parks and Recreation,Restoration,07/15/2010,2010,N,N,Fl. Oz,16,0.125,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,0,0
17722,Parks and Recreation,Developed Park,02/03/2012,2012,Y,N,Gal(s),2,2,Viewridge Playfield,4408 NE 70th St,47.680361,-122.281073,0,0
17723,Parks and Recreation,Developed Park,02/03/2012,2012,Y,N,Gal(s),3,3,Dahl Playfield,7700 25th Ave NE,47.685266,-122.299308,0,0
17724,Parks and Recreation,Developed Park,02/03/2012,2012,Y,N,Gal(s),4,4,Meadowbrook Playfield,30th Ave NE / NE 107th St,47.70577111,-122.2934929,0,0
17725,Parks and Recreation,Developed Park,02/06/2012,2012,Y,N,Gal(s),5,5,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,0,0
17726,Parks and Recreation,Developed Park,02/07/2012,2012,Y,N,Gal(s),1.5,1.5,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
17730,Parks and Recreation,Golf,01/23/2012,2012,N,N,Fl. Oz,57,0.4453125,Interbay Golf,2501 15th Ave W,47.641616,-122.37821,0,0
17731,Seattle Center,Seattle Center,02/06/2012,2012,Y,N,Gal(s),6,6,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17732,Seattle Center,Seattle Center,02/06/2012,2012,Y,N,Gal(s),5,5,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17733,Seattle Center,Seattle Center,02/06/2012,2012,Y,N,Gal(s),8,8,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17734,Seattle Center,Seattle Center,02/07/2012,2012,Y,N,Gal(s),3,3,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17735,Seattle Center,Seattle Center,02/10/2012,2012,N,N,Gal(s),10,10,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17736,Parks and Recreation,Developed Park,02/22/2012,2012,Y,N,Gal(s),9,9,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
17756,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),2.5,2.5,Ercolini Park,4542 48th Ave SW,47.561461,-122.39315,0,0
17757,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),2,2,Hiawatha Playfield,2700 California Ave SW,47.57827243,-122.3849647,0,0
17758,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),1.5,1.5,Seacrest Park,1660 Harbor Ave SW,47.588951,-122.378676,0,0
17759,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),3,3,South Park Playground,738 S Sullivan St,47.520795,-122.323649,0,0
17761,Parks and Recreation,Developed Park,03/19/2012,2012,Y,N,Lb(s),2,0.239808154,Kinnear Park,899 W Olympic Pl,47.627316,-122.367205,0,0
17762,Parks and Recreation,Developed Park,02/24/2012,2012,Y,N,Gal(s),2,2,Bhy Kracke Park,1215 5th Ave N,47.630425,-122.348402,0,0
17763,Parks and Recreation,Developed Park,03/09/2012,2012,Y,N,Gal(s),1,1,Cascade Playground,309 Pontius Ave N,47.666216,-122.358092,0,0
17764,Parks and Recreation,Developed Park,03/21/2012,2012,Y,N,Gal(s),4,4,Kinnear Park,899 W Olympic Pl,47.627316,-122.367205,0,0
17765,Parks and Recreation,Developed Park,03/22/2012,2012,Y,N,Gal(s),1.5,1.5,Bhy Kracke Park,1215 5th Ave N,47.630425,-122.348402,0,0
17767,Parks and Recreation,Developed Park,03/26/2012,2012,Y,N,Gal(s),1,1,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,0,0
17768,Parks and Recreation,Developed Park,03/26/2012,2012,Y,N,Gal(s),2,2,Seattle Tennis Center Grounds,2000 Martin Luther King Jr Way S,47.58537,-122.297746,0,0
17769,Parks and Recreation,Developed Park,03/26/2012,2012,Y,N,Gal(s),0.5,0.5,Sam Smith Park,1420 Martin Luther King Jr Way S,47.589982,-122.297816,0,0
17770,Parks and Recreation,Developed Park,03/26/2012,2012,Y,N,Gal(s),0.5,0.5,Rainier Playfield,3701 S Alaska St,47.561706,-122.286303,0,0
17771,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),3.5,3.5,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,0,0
17772,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),1,1,Hunter Blvd,S Hanford St to S Spokane St,47.573734,-122.28511,0,0
17773,Parks and Recreation,Developed Park,03/21/2012,2012,Y,N,Gal(s),5,5,Lake Washington Blvd,4900 block Lake Wash Blvd S,47.558186,-122.26324,0,0
17774,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),2.5,2.5,Colman Park,1745 24th Ave South,47.585469,-122.288611,0,0
17775,Parks and Recreation,Developed Park,03/08/2012,2012,Y,N,Gal(s),0.5,0.5,Seattle Tennis Center Grounds,2000 Martin Luther King Jr Way S,47.58537,-122.297746,0,0
17776,Parks and Recreation,Developed Park,02/29/2012,2012,Y,N,Gal(s),3,3,Rainier Playfield,3701 S Alaska St,47.561706,-122.286303,0,0
17777,Parks and Recreation,Developed Park,03/04/2012,2012,Y,N,Gal(s),3,3,Rainier CC Grounds,4600 38th South,47.667567,-122.359434,0,0
17779,Parks and Recreation,Developed Park,03/09/2012,2012,Y,N,Gal(s),3,3,Duwamish Waterway Park,7900 10th Ave South,47.531536,-122.32015,0,0
17780,Parks and Recreation,Developed Park,03/22/2012,2012,Y,N,Gal(s),3,3,Duwamish Waterway Park,7900 10th Ave South,47.531536,-122.32015,0,0
17781,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),2,2,Duwamish Waterway Park,7900 10th Ave South,47.531536,-122.32015,0,0
17782,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),2,2,Cesar Chavez Park,7th Ave S and S Cloverdale St,47.661011,-122.406373,0,0
17783,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),2,2,Westbridge Grounds,4209 W Marginal Way SW,47.565461,-122.354103,0,0
17784,Parks and Recreation,Developed Park,03/21/2012,2012,Y,N,Gal(s),0.75,0.75,Delridge Playfield,4555 Delridge Way SW,47.56284245,-122.3643707,0,0
17816,Parks and Recreation,Developed Park,04/02/2012,2012,N,Y,Lb(s),20,2.39808154,Dragonfly Pavilion,Yancy St,47.566545,-122.366942,0,0
17817,Parks and Recreation,Developed Park,04/02/2012,2012,N,Y,Lb(s),5,0.599520385,Belvedere Viewpoint,3600 Admiral Way SW,47.580672,-122.376895,0,0
17818,Parks and Recreation,Developed Park,04/02/2012,2012,N,Y,Lb(s),3.5,0.41966427,Morgan Junction Park,,47.545781,-122.387537,0,0
17819,Parks and Recreation,Developed Park,04/02/2012,2012,N,Y,Lb(s),17,2.038369309,Cottage Grove Park,5206 26th Ave SW,47.556046,-122.36555,0,0
17820,Parks and Recreation,Developed Park,03/30/2012,2012,N,Y,Lb(s),2.5,0.299760193,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
17821,Parks and Recreation,Developed Park,04/02/2012,2012,N,Y,Lb(s),6,0.719424462,Richey Viewpoint,63rd Ave SW / Beach Dr SW,47.573606,-122.416429,0,0
17822,Parks and Recreation,Developed Park,03/30/2012,2012,N,Y,Lb(s),8,0.959232616,Alki Beach Park,2701 Alki Ave SW,47.588867,-122.39486,0,0
17823,Parks and Recreation,Developed Park,03/30/2012,2012,N,Y,Lb(s),7,0.839328539,Hamilton Viewpoint,1531 California Ave SW,47.59074752,-122.3890697,0,0
17824,Parks and Recreation,Developed Park,03/30/2012,2012,N,Y,Lb(s),9,1.079136693,Nantes Park,5062 SW Admiral Way,47.579565,-122.397063,0,0
17825,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),6,6,Alki Beach Park,2701 Alki Ave SW,47.588867,-122.39486,0,0
17826,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),1,1,Richey Viewpoint,63rd Ave SW / Beach Dr SW,47.573606,-122.416429,0,0
17827,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),4.5,4.5,Seacrest Park,1660 Harbor Ave SW,47.588951,-122.378676,0,0
17828,Parks and Recreation,Developed Park,03/23/2012,2012,Y,N,Gal(s),4,4,Armeni Boat Ramp,1222 Harbor Ave SW,47.592128,-122.381907,0,0
17829,Parks and Recreation,Developed Park,12/09/2011,2011,Y,N,Gal(s),1,1,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
17830,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Gal(s),7.5,7.5,Arboretum Grounds,1075 Lake Washington Blvd. E,47.63987,-122.294417,0,0
17833,Parks and Recreation,Developed Park,04/06/2012,2012,Y,N,Gal(s),1,1,Lakewood Triangle,Cascadia Ave S / Lakewood Ave S,47.576122,-122.283796,0,0
17834,Parks and Recreation,Developed Park,04/06/2012,2012,Y,N,Gal(s),1,1,Ridgeway Place,3705 S Ridgeway Place,47.576652,-122.286266,0,0
17835,Parks and Recreation,Developed Park,04/06/2012,2012,Y,N,Gal(s),1,1,Ridgeway Place,3705 S Ridgeway Place,47.576652,-122.286266,0,0
17836,Parks and Recreation,Developed Park,04/09/2012,2012,Y,N,Gal(s),3,3,Pritchard Island Beach,8400 55th Ave South,47.52895,-122.262831,0,0
17837,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Gal(s),3,3,Colman Park,,47.585469,-122.288611,0,0
17838,Parks and Recreation,Developed Park,04/09/2012,2012,Y,N,Gal(s),0.75,0.75,Genesee Park,45th Ave S / S Genesee St,47.564857,-122.278746,0,0
17839,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Gal(s),2,2,Pritchard Island Beach,8400 55th Ave South,47.52895,-122.262831,0,0
17840,Parks and Recreation,Developed Park,12/05/2011,2011,Y,N,Gal(s),1,1,Hunter Blvd,S Hanford St to S Spokane St,47.573734,-122.28511,0,0
17841,Parks and Recreation,Developed Park,04/09/2012,2012,Y,N,Gal(s),0.25,0.25,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
17847,Parks and Recreation,Developed Park,04/10/2012,2012,Y,N,Gal(s),23,23,Myrtle Edwards Park,3130 Alaskan Way W,47.618767,-122.36087,0,0
17849,Parks and Recreation,Developed Park,04/11/2012,2012,N,N,Gal(s),12,12,Animal Control Center Grounds,2061 15th Ave W,47.638373,-122.376624,0,0
17850,Parks and Recreation,Developed Park,04/13/2012,2012,N,N,Gal(s),16,16,Mounger Pool Grounds,2518 34th Ave W,47.642817,-122.398852,0,0
17852,Parks and Recreation,Developed Park,04/13/2012,2012,Y,N,Gal(s),2,2,Cascade Playground,309 Pontius Ave N,47.666216,-122.358092,0,0
17853,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Gal(s),1,1,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
17854,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Gal(s),1.5,1.5,Dahl Playfield,7700 25th Ave NE,47.685266,-122.299308,0,0
17855,Parks and Recreation,Developed Park,04/17/2012,2012,Y,N,Gal(s),0.25,0.25,Thornton Creek Parks,NE 92nd St / 45th Ave NE,47.707034,-122.307629,0,0
17856,Parks and Recreation,Restoration,04/02/2012,2012,Y,N,Gal(s),0.25,0.25,Thornton Creek Parks,NE 92nd St / 45th Ave NE,47.707034,-122.307629,0,0
17857,Parks and Recreation,Developed Park,04/02/2012,2012,Y,N,Fl. Oz,1,0.0078125,Hubbard Homestead,11203-5th Ave NE,47.710151,-122.324878,0,0
17858,Parks and Recreation,Restoration,04/18/2012,2012,Y,N,Gal(s),2,2,Animal Control Center Grounds,2061 15th Ave W,47.638373,-122.376624,0,0
17859,Seattle Center,Seattle Center,04/23/2012,2012,Y,N,Gal(s),13,13,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17860,Seattle Center,Seattle Center,04/23/2012,2012,Y,N,Gal(s),12,12,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17861,Seattle Center,Seattle Center,04/23/2012,2012,Y,N,Gal(s),3,3,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17862,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),0.5,0.5,Cowen Park,5849 15th Ave NE,47.672596,-122.313074,0,0
17863,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),8.5,8.5,17th Ave NE Centerstrip,"17th NE, NE 45th-Ravenna Blvd",47.665823,-122.309584,0,0
17864,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),1,1,Ravenna Park,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,0,0
17865,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),9,9,Matthews Beach Park,9300 51st Ave NE,47.696663,-122.274015,0,0
17866,Parks and Recreation,Developed Park,04/16/2012,2012,Y,N,Fl. Oz,1.5,0.01171875,Cowen Park,5849 15th Ave NE,47.672596,-122.313074,0,0
17867,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),1.5,1.5,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,0,0
17868,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),1,1,Bryant Playground,4103 NE 65th St,47.6752992,-122.2836441,0,0
17869,Seattle Center,Seattle Center,04/24/2012,2012,Y,N,Gal(s),4,4,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17871,Seattle Center,Seattle Center,04/25/2012,2012,Y,N,Tsp(s),3,0.003906249,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17872,Seattle Center,Seattle Center,04/25/2012,2012,Y,N,Gal(s),8,8,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17873,Parks and Recreation,Developed Park,04/27/2012,2012,Y,N,Gal(s),3,3,Myrtle Edwards Park,3130 Alaskan Way W,47.618767,-122.36087,0,0
17874,Parks and Recreation,Developed Park,04/27/2012,2012,Y,N,Gal(s),2,2,Plymouth Pillars Park,Boren Ave and Pike St.,47.614124,-122.329092,0,0
17875,Parks and Recreation,Developed Park,05/04/2012,2012,Y,N,Gal(s),2,2,Cascade Playground,309 Pontius Ave N,47.666216,-122.358092,0,0
17876,Parks and Recreation,Developed Park,05/04/2012,2012,Y,N,Gal(s),1,1,Denny Park,100 Dexter Ave N,47.61833,-122.284838,0,0
17877,Seattle Center,Seattle Center,05/07/2012,2012,Y,N,Gal(s),3,3,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17878,Seattle Center,Seattle Center,05/07/2012,2012,Y,N,Gal(s),12,12,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17879,Parks and Recreation,Developed Park,04/06/2012,2012,Y,N,Gal(s),13.5,13.5,Cottage Grove Park,5206 26th Ave SW,47.556046,-122.36555,0,0
17880,Parks and Recreation,Developed Park,04/09/2012,2012,N,N,Lb(s),4,0.479616308,Cesar Chavez Park,7th Ave S and S Cloverdale St,47.661011,-122.406373,0,0
17881,Parks and Recreation,Developed Park,04/11/2012,2012,N,N,Lb(s),5,0.599520385,Southwest CC/Pool Grounds,2801 SW Thistle St,47.527908,-122.368735,0,0
17882,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),2.5,2.5,Morgan Junction Park,,47.545781,-122.387537,0,0
17883,Parks and Recreation,Developed Park,04/24/2012,2012,Y,N,Gal(s),1.5,1.5,Cormorant Cove Park,3701 Beach Dr SW,47.570984,-122.412089,0,0
17884,Parks and Recreation,Developed Park,04/04/2012,2012,Y,N,Gal(s),6,6,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
17885,Parks and Recreation,Developed Park,04/05/2012,2012,Y,N,Gal(s),12,12,Riverview Playfield,7226 12th Ave SW,47.539329,-122.348855,0,0
17886,Seattle Center,Seattle Center,05/08/2012,2012,Y,N,Gal(s),12,12,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
17887,Seattle Center,Seattle Center,05/08/2012,2012,Y,N,Gal(s),6,6,Seattle Center,"305 Harrison, Seattle, WA 98109",47.62208,-122.35052,0,0
